data,hour,NO2
2023-10-20,24,-12.637318744204084
2023-10-21,1,-5.561764418088961
2023-10-21,2,-8.561764418088961
2023-10-21,3,-9.561764418088961
2023-10-21,4,-9.561764418088961
2023-10-21,5,-9.561764418088961
2023-10-21,6,-8.561764418088961
2023-10-21,7,-7.561764418088961
2023-10-21,8,2.438235581911039
2023-10-21,9,-1.561764418088961
2023-10-21,10,-0.5617644180889609
2023-10-21,11,-2.561764418088961
2023-10-21,12,-0.5617644180889609
2023-10-21,13,-3.561764418088961
2023-10-21,14,-3.561764418088961
2023-10-21,15,-2.561764418088961
2023-10-21,16,-4.561764418088961
2023-10-21,17,-1.561764418088961
2023-10-21,18,0.43823558191103906
2023-10-21,19,1.438235581911039
2023-10-21,20,16.438235581911037
2023-10-21,21,11.438235581911039
2023-10-21,22,7.438235581911039
2023-10-21,23,-0.5617644180889609
2023-10-21,24,0.43823558191103906
2023-10-22,1,1.190252289298913
2023-10-22,2,-0.8097477107010871
2023-10-22,3,1.190252289298913
2023-10-22,4,5.190252289298913
2023-10-22,5,1.190252289298913
2023-10-22,6,2.190252289298913
2023-10-22,7,0.1902522892989129
2023-10-22,8,-1.8097477107010906
2023-10-22,9,6.190252289298913
2023-10-22,10,0.1902522892989129
2023-10-22,11,3.190252289298913
2023-10-22,12,2.190252289298913
2023-10-22,13,2.190252289298913
2023-10-22,14,0.1902522892989129
2023-10-22,15,0.1902522892989129
2023-10-22,16,-4.809747710701091
2023-10-22,17,-6.809747710701091
2023-10-22,18,-5.809747710701091
2023-10-22,19,-2.8097477107010906
2023-10-22,20,1.190252289298913
2023-10-22,21,0.1902522892989129
2023-10-22,22,4.190252289298913
2023-10-22,23,-4.809747710701091
2023-10-22,24,-5.809747710701091
2023-10-23,1,
2023-10-23,2,-23.260686436756888
2023-10-23,3,-23.260686436756888
2023-10-23,4,-23.260686436756888
2023-10-23,5,-23.260686436756888
2023-10-23,6,-22.260686436756888
2023-10-23,7,-18.260686436756888
2023-10-23,8,-10.26068643675689
2023-10-23,9,1.73931356324311
2023-10-23,10,21.73931356324311
2023-10-23,11,18.73931356324311
2023-10-23,12,13.73931356324311
2023-10-23,13,-2.26068643675689
2023-10-23,14,-1.26068643675689
2023-10-23,15,-10.26068643675689
2023-10-23,16,-11.26068643675689
2023-10-23,17,2.73931356324311
2023-10-23,18,-4.26068643675689
2023-10-23,19,5.73931356324311
2023-10-23,20,11.73931356324311
2023-10-23,21,7.73931356324311
2023-10-23,22,11.73931356324311
2023-10-23,23,11.73931356324311
2023-10-23,24,17.73931356324311
2023-10-24,1,-5.771114857287085
2023-10-24,2,-19.77111485728709
2023-10-24,3,-15.771114857287087
2023-10-24,4,-23.77111485728709
2023-10-24,5,-29.77111485728709
2023-10-24,6,-27.77111485728709
2023-10-24,7,-26.77111485728709
2023-10-24,8,-17.77111485728709
2023-10-24,9,-8.771114857287085
2023-10-24,10,-10.771114857287085
2023-10-24,11,-17.77111485728709
2023-10-24,12,-21.77111485728709
2023-10-24,13,-22.77111485728709
2023-10-24,14,-23.77111485728709
2023-10-24,15,-25.77111485728709
2023-10-24,16,-23.77111485728709
2023-10-24,17,-22.77111485728709
2023-10-24,18,-19.77111485728709
2023-10-24,19,-20.77111485728709
2023-10-24,20,-12.771114857287085
2023-10-24,21,-5.771114857287085
2023-10-24,22,-12.771114857287085
2023-10-24,23,-17.77111485728709
2023-10-24,24,-23.77111485728709
2023-10-25,1,-9.096940222537672
2023-10-25,2,-14.09694022253767
2023-10-25,3,-17.09694022253767
2023-10-25,4,-18.09694022253767
2023-10-25,5,-18.09694022253767
2023-10-25,6,-16.09694022253767
2023-10-25,7,-16.09694022253767
2023-10-25,8,-11.096940222537672
2023-10-25,9,-5.096940222537672
2023-10-25,10,-6.096940222537672
2023-10-25,11,-8.096940222537672
2023-10-25,12,-12.096940222537672
2023-10-25,13,-9.096940222537672
2023-10-25,14,-10.096940222537672
2023-10-25,15,-10.096940222537672
2023-10-25,16,-12.096940222537672
2023-10-25,17,-5.096940222537672
2023-10-25,18,3.903059777462328
2023-10-25,19,-1.0969402225376719
2023-10-25,20,1.9030597774623281
2023-10-25,21,0.9030597774623281
2023-10-25,22,0.9030597774623281
2023-10-25,23,-7.096940222537672
2023-10-25,24,-11.096940222537672
2023-10-26,1,-17.942795297207653
2023-10-26,2,-22.942795297207653
2023-10-26,3,-24.942795297207653
2023-10-26,4,-24.942795297207653
2023-10-26,5,-22.942795297207653
2023-10-26,6,-20.942795297207653
2023-10-26,7,-13.942795297207654
2023-10-26,8,7.0572047027923475
2023-10-26,9,-1.9427952972076525
2023-10-26,10,-2.9427952972076525
2023-10-26,11,1.0572047027923475
2023-10-26,12,6.0572047027923475
2023-10-26,13,28.05720470279235
2023-10-26,14,5.0572047027923475
2023-10-26,15,1.0572047027923475
2023-10-26,16,-3.9427952972076525
2023-10-26,17,-1.9427952972076525
2023-10-26,18,3.0572047027923475
2023-10-26,19,9.057204702792347
2023-10-26,20,1.0572047027923475
2023-10-26,21,-17.942795297207653
2023-10-26,22,-19.942795297207653
2023-10-26,23,-22.942795297207653
2023-10-26,24,-18.942795297207653
2023-10-27,1,-5.8090367304341175
2023-10-27,2,-9.809036730434118
2023-10-27,3,-10.809036730434118
2023-10-27,4,-11.809036730434118
2023-10-27,5,-12.809036730434118
2023-10-27,6,-8.809036730434118
2023-10-27,7,-8.809036730434118
2023-10-27,8,2.1909632695658807
2023-10-27,9,11.190963269565879
2023-10-27,10,4.190963269565881
2023-10-27,11,2.1909632695658807
2023-10-27,12,0.19096326956588072
2023-10-27,13,-0.8090367304341193
2023-10-27,14,-2.8090367304341193
2023-10-27,15,-0.8090367304341193
2023-10-27,16,-3.8090367304341193
2023-10-27,17,-1.8090367304341193
2023-10-27,18,3.1909632695658807
2023-10-27,19,5.190963269565881
2023-10-27,20,17.190963269565877
2023-10-27,21,18.190963269565877
2023-10-27,22,13.190963269565879
2023-10-27,23,1.1909632695658807
2023-10-27,24,-2.8090367304341193
2023-10-28,1,19.8949895856683
2023-10-28,2,9.894989585668299
2023-10-28,3,15.894989585668299
2023-10-28,4,14.894989585668299
2023-10-28,5,12.894989585668299
2023-10-28,6,15.894989585668299
2023-10-28,7,16.8949895856683
2023-10-28,8,12.894989585668299
2023-10-28,9,33.8949895856683
2023-10-28,10,52.8949895856683
2023-10-28,11,22.8949895856683
2023-10-28,12,21.8949895856683
2023-10-28,13,19.8949895856683
2023-10-28,14,19.8949895856683
2023-10-28,15,19.8949895856683
2023-10-28,16,15.894989585668299
2023-10-28,17,19.8949895856683
2023-10-28,18,19.8949895856683
2023-10-28,19,22.8949895856683
2023-10-28,20,30.8949895856683
2023-10-28,21,26.8949895856683
2023-10-28,22,27.8949895856683
2023-10-28,23,34.8949895856683
2023-10-28,24,37.8949895856683
2023-10-29,1,44.72317566480283
2023-10-29,2,43.72317566480283
2023-10-29,3,
2023-10-29,4,28.72317566480283
2023-10-29,5,17.72317566480283
2023-10-29,6,18.72317566480283
2023-10-29,7,18.72317566480283
2023-10-29,8,18.72317566480283
2023-10-29,9,18.72317566480283
2023-10-29,10,18.72317566480283
2023-10-29,11,20.72317566480283
2023-10-29,12,16.72317566480283
2023-10-29,13,14.72317566480283
2023-10-29,14,13.72317566480283
2023-10-29,15,14.72317566480283
2023-10-29,16,13.72317566480283
2023-10-29,17,16.72317566480283
2023-10-29,18,18.72317566480283
2023-10-29,19,27.72317566480283
2023-10-29,20,30.72317566480283
2023-10-29,21,28.72317566480283
2023-10-29,22,26.72317566480283
2023-10-29,23,20.72317566480283
2023-10-29,24,27.72317566480283
2023-10-30,1,23.58646160696709
2023-10-30,2,20.58646160696709
2023-10-30,3,22.58646160696709
2023-10-30,4,26.586461606967088
2023-10-30,5,33.58646160696709
2023-10-30,6,40.58646160696709
2023-10-30,7,46.58646160696709
2023-10-30,8,47.58646160696709
2023-10-30,9,56.58646160696709
2023-10-30,10,71.58646160696709
2023-10-30,11,67.58646160696709
2023-10-30,12,52.58646160696709
2023-10-30,13,32.58646160696709
2023-10-30,14,32.58646160696709
2023-10-30,15,17.58646160696709
2023-10-30,16,21.58646160696709
2023-10-30,17,23.58646160696709
2023-10-30,18,14.586461606967092
2023-10-30,19,11.586461606967092
2023-10-30,20,17.58646160696709
2023-10-30,21,17.58646160696709
2023-10-30,22,26.586461606967088
2023-10-30,23,10.586461606967092
2023-10-30,24,7.586461606967093
2023-10-31,1,0.45143543642180184
2023-10-31,2,-0.5485645635781982
2023-10-31,3,-0.5485645635781982
2023-10-31,4,-0.5485645635781982
2023-10-31,5,-0.5485645635781982
2023-10-31,6,1.4514354364218018
2023-10-31,7,2.451435436421802
2023-10-31,8,11.451435436421802
2023-10-31,9,18.451435436421804
2023-10-31,10,17.451435436421804
2023-10-31,11,17.451435436421804
2023-10-31,12,16.451435436421804
2023-10-31,13,20.451435436421804
2023-10-31,14,12.451435436421802
2023-10-31,15,20.451435436421804
2023-10-31,16,25.451435436421804
2023-10-31,17,35.451435436421804
2023-10-31,18,35.451435436421804
2023-10-31,19,38.451435436421804
2023-10-31,20,36.451435436421804
2023-10-31,21,28.451435436421804
2023-10-31,22,25.451435436421804
2023-10-31,23,20.451435436421804
2023-10-31,24,24.451435436421804
2023-11-01,1,33.45653909909999
2023-11-01,2,31.45653909909999
2023-11-01,3,26.45653909909999
2023-11-01,4,22.45653909909999
2023-11-01,5,19.45653909909999
2023-11-01,6,20.45653909909999
2023-11-01,7,17.45653909909999
2023-11-01,8,20.45653909909999
2023-11-01,9,22.45653909909999
2023-11-01,10,19.45653909909999
2023-11-01,11,14.456539099099993
2023-11-01,12,15.45653909909999
2023-11-01,13,14.456539099099993
2023-11-01,14,12.456539099099993
2023-11-01,15,13.456539099099993
2023-11-01,16,11.456539099099993
2023-11-01,17,12.456539099099993
2023-11-01,18,23.45653909909999
2023-11-01,19,28.45653909909999
2023-11-01,20,19.45653909909999
2023-11-01,21,33.45653909909999
2023-11-01,22,38.45653909909999
2023-11-01,23,39.45653909909999
2023-11-01,24,30.45653909909999
2023-11-02,1,16.149063601365437
2023-11-02,2,10.149063601365437
2023-11-02,3,7.149063601365438
2023-11-02,4,6.149063601365438
2023-11-02,5,6.149063601365438
2023-11-02,6,8.149063601365437
2023-11-02,7,9.149063601365437
2023-11-02,8,23.149063601365437
2023-11-02,9,25.149063601365437
2023-11-02,10,24.149063601365437
2023-11-02,11,19.149063601365437
2023-11-02,12,18.149063601365437
2023-11-02,13,13.149063601365437
2023-11-02,14,17.149063601365437
2023-11-02,15,28.149063601365437
2023-11-02,16,32.14906360136544
2023-11-02,17,23.149063601365437
2023-11-02,18,10.149063601365437
2023-11-02,19,12.149063601365437
2023-11-02,20,10.149063601365437
2023-11-02,21,7.149063601365438
2023-11-02,22,7.149063601365438
2023-11-02,23,5.149063601365438
2023-11-02,24,5.149063601365438
2023-11-03,1,17.771969410091334
2023-11-03,2,18.771969410091334
2023-11-03,3,17.771969410091334
2023-11-03,4,17.771969410091334
2023-11-03,5,16.771969410091334
2023-11-03,6,17.771969410091334
2023-11-03,7,18.771969410091334
2023-11-03,8,24.771969410091334
2023-11-03,9,32.77196941009133
2023-11-03,10,29.771969410091334
2023-11-03,11,25.771969410091334
2023-11-03,12,25.771969410091334
2023-11-03,13,24.771969410091334
2023-11-03,14,25.771969410091334
2023-11-03,15,26.771969410091334
2023-11-03,16,26.771969410091334
2023-11-03,17,26.771969410091334
2023-11-03,18,25.771969410091334
2023-11-03,19,28.771969410091334
2023-11-03,20,25.771969410091334
2023-11-03,21,23.771969410091334
2023-11-03,22,24.771969410091334
2023-11-03,23,26.771969410091334
2023-11-03,24,32.77196941009133
2023-11-04,1,48.90366640907301
2023-11-04,2,36.90366640907301
2023-11-04,3,42.90366640907301
2023-11-04,4,40.90366640907301
2023-11-04,5,43.90366640907301
2023-11-04,6,40.90366640907301
2023-11-04,7,41.90366640907301
2023-11-04,8,44.90366640907301
2023-11-04,9,49.90366640907301
2023-11-04,10,50.90366640907301
2023-11-04,11,57.90366640907301
2023-11-04,12,55.90366640907301
2023-11-04,13,54.90366640907301
2023-11-04,14,53.90366640907301
2023-11-04,15,52.90366640907301
2023-11-04,16,45.90366640907301
2023-11-04,17,46.90366640907301
2023-11-04,18,50.90366640907301
2023-11-04,19,56.90366640907301
2023-11-04,20,62.90366640907301
2023-11-04,21,43.90366640907301
2023-11-04,22,43.90366640907301
2023-11-04,23,40.90366640907301
2023-11-04,24,36.90366640907301
2023-11-05,1,42.13147138910294
2023-11-05,2,37.13147138910294
2023-11-05,3,38.13147138910294
2023-11-05,4,37.13147138910294
2023-11-05,5,37.13147138910294
2023-11-05,6,37.13147138910294
2023-11-05,7,35.13147138910294
2023-11-05,8,36.13147138910294
2023-11-05,9,38.13147138910294
2023-11-05,10,39.13147138910294
2023-11-05,11,38.13147138910294
2023-11-05,12,37.13147138910294
2023-11-05,13,39.13147138910294
2023-11-05,14,38.13147138910294
2023-11-05,15,37.13147138910294
2023-11-05,16,36.13147138910294
2023-11-05,17,38.13147138910294
2023-11-05,18,40.13147138910294
2023-11-05,19,47.13147138910294
2023-11-05,20,50.13147138910294
2023-11-05,21,53.13147138910294
2023-11-05,22,51.13147138910294
2023-11-05,23,56.13147138910294
2023-11-05,24,48.13147138910294
2023-11-06,1,44.44392747775015
2023-11-06,2,35.44392747775015
2023-11-06,3,34.44392747775015
2023-11-06,4,29.443927477750155
2023-11-06,5,35.44392747775015
2023-11-06,6,37.44392747775015
2023-11-06,7,42.44392747775015
2023-11-06,8,43.44392747775015
2023-11-06,9,45.44392747775015
2023-11-06,10,43.44392747775015
2023-11-06,11,41.44392747775015
2023-11-06,12,40.44392747775015
2023-11-06,13,35.44392747775015
2023-11-06,14,36.44392747775015
2023-11-06,15,36.44392747775015
2023-11-06,16,35.44392747775015
2023-11-06,17,39.44392747775015
2023-11-06,18,48.44392747775015
2023-11-06,19,52.44392747775015
2023-11-06,20,52.44392747775015
2023-11-06,21,56.44392747775015
2023-11-06,22,54.44392747775015
2023-11-06,23,56.44392747775015
2023-11-06,24,56.44392747775015
2023-11-07,1,47.925985147323956
2023-11-07,2,37.925985147323956
2023-11-07,3,36.925985147323956
2023-11-07,4,33.925985147323956
2023-11-07,5,26.925985147323956
2023-11-07,6,25.925985147323956
2023-11-07,7,38.925985147323956
2023-11-07,8,50.925985147323956
2023-11-07,9,46.925985147323956
2023-11-07,10,46.925985147323956
2023-11-07,11,
2023-11-07,12,
2023-11-07,13,
2023-11-07,14,
2023-11-07,15,38.925985147323956
2023-11-07,16,38.925985147323956
2023-11-07,17,46.925985147323956
2023-11-07,18,48.925985147323956
2023-11-07,19,41.925985147323956
2023-11-07,20,33.925985147323956
2023-11-07,21,29.925985147323956
2023-11-07,22,27.925985147323956
2023-11-07,23,26.925985147323956
2023-11-07,24,26.925985147323956
2023-11-08,1,33.83923695829322
2023-11-08,2,35.83923695829322
2023-11-08,3,33.83923695829322
2023-11-08,4,32.83923695829322
2023-11-08,5,30.83923695829322
2023-11-08,6,35.83923695829322
2023-11-08,7,46.83923695829321
2023-11-08,8,56.83923695829321
2023-11-08,9,66.83923695829321
2023-11-08,10,59.83923695829321
2023-11-08,11,49.83923695829321
2023-11-08,12,47.83923695829321
2023-11-08,13,67.83923695829321
2023-11-08,14,70.83923695829321
2023-11-08,15,50.83923695829321
2023-11-08,16,49.83923695829321
2023-11-08,17,54.83923695829321
2023-11-08,18,58.83923695829321
2023-11-08,19,60.83923695829321
2023-11-08,20,57.83923695829321
2023-11-08,21,50.83923695829321
2023-11-08,22,52.83923695829321
2023-11-08,23,54.83923695829321
2023-11-08,24,43.83923695829321
2023-11-09,1,31.571739095111266
2023-11-09,2,32.57173909511126
2023-11-09,3,26.571739095111266
2023-11-09,4,25.571739095111266
2023-11-09,5,27.571739095111266
2023-11-09,6,35.57173909511126
2023-11-09,7,30.571739095111266
2023-11-09,8,36.57173909511126
2023-11-09,9,43.57173909511127
2023-11-09,10,50.57173909511127
2023-11-09,11,59.57173909511127
2023-11-09,12,65.57173909511127
2023-11-09,13,58.57173909511127
2023-11-09,14,32.57173909511126
2023-11-09,15,35.57173909511126
2023-11-09,16,32.57173909511126
2023-11-09,17,32.57173909511126
2023-11-09,18,51.57173909511127
2023-11-09,19,65.57173909511127
2023-11-09,20,76.57173909511127
2023-11-09,21,82.57173909511127
2023-11-09,22,69.57173909511127
2023-11-09,23,66.57173909511127
2023-11-09,24,64.57173909511127
2023-11-10,1,74.7869061512174
2023-11-10,2,66.7869061512174
2023-11-10,3,47.7869061512174
2023-11-10,4,36.7869061512174
2023-11-10,5,38.7869061512174
2023-11-10,6,42.7869061512174
2023-11-10,7,51.7869061512174
2023-11-10,8,45.7869061512174
2023-11-10,9,51.7869061512174
2023-11-10,10,49.7869061512174
2023-11-10,11,39.7869061512174
2023-11-10,12,37.7869061512174
2023-11-10,13,33.7869061512174
2023-11-10,14,33.7869061512174
2023-11-10,15,33.7869061512174
2023-11-10,16,34.7869061512174
2023-11-10,17,38.7869061512174
2023-11-10,18,38.7869061512174
2023-11-10,19,36.7869061512174
2023-11-10,20,36.7869061512174
2023-11-10,21,49.7869061512174
2023-11-10,22,58.7869061512174
2023-11-10,23,49.7869061512174
2023-11-10,24,49.7869061512174
2023-11-11,1,71.30303771098721
2023-11-11,2,62.30303771098721
2023-11-11,3,50.30303771098721
2023-11-11,4,51.30303771098721
2023-11-11,5,51.30303771098721
2023-11-11,6,51.30303771098721
2023-11-11,7,60.30303771098721
2023-11-11,8,66.30303771098721
2023-11-11,9,69.30303771098721
2023-11-11,10,65.30303771098721
2023-11-11,11,47.30303771098721
2023-11-11,12,49.30303771098721
2023-11-11,13,49.30303771098721
2023-11-11,14,51.30303771098721
2023-11-11,15,44.30303771098721
2023-11-11,16,46.30303771098721
2023-11-11,17,50.30303771098721
2023-11-11,18,57.30303771098721
2023-11-11,19,67.30303771098721
2023-11-11,20,84.30303771098721
2023-11-11,21,90.30303771098721
2023-11-11,22,90.30303771098721
2023-11-11,23,78.30303771098721
2023-11-11,24,74.30303771098721
2023-11-12,1,60.95555143437588
2023-11-12,2,42.95555143437586
2023-11-12,3,42.95555143437586
2023-11-12,4,54.95555143437588
2023-11-12,5,40.95555143437586
2023-11-12,6,34.95555143437587
2023-11-12,7,37.95555143437586
2023-11-12,8,37.95555143437586
2023-11-12,9,37.95555143437586
2023-11-12,10,42.95555143437586
2023-11-12,11,39.95555143437586
2023-11-12,12,37.95555143437586
2023-11-12,13,36.95555143437586
2023-11-12,14,67.95555143437588
2023-11-12,15,46.95555143437586
2023-11-12,16,47.95555143437588
2023-11-12,17,55.95555143437588
2023-11-12,18,53.95555143437588
2023-11-12,19,66.95555143437588
2023-11-12,20,60.95555143437588
2023-11-12,21,65.95555143437588
2023-11-12,22,71.95555143437588
2023-11-12,23,79.95555143437588
2023-11-12,24,81.95555143437588
2023-11-13,1,58.97845011988658
2023-11-13,2,62.97845011988658
2023-11-13,3,42.97845011988658
2023-11-13,4,35.97845011988658
2023-11-13,5,33.97845011988658
2023-11-13,6,27.97845011988658
2023-11-13,7,37.97845011988658
2023-11-13,8,31.97845011988658
2023-11-13,9,67.97845011988657
2023-11-13,10,40.97845011988658
2023-11-13,11,49.97845011988658
2023-11-13,12,70.97845011988659
2023-11-13,13,66.97845011988657
2023-11-13,14,54.97845011988658
2023-11-13,15,48.97845011988658
2023-11-13,16,57.97845011988658
2023-11-13,17,66.97845011988657
2023-11-13,18,87.97845011988659
2023-11-13,19,86.97845011988659
2023-11-13,20,52.97845011988658
2023-11-13,21,60.97845011988658
2023-11-13,22,76.97845011988659
2023-11-13,23,68.97845011988657
2023-11-13,24,39.97845011988658
2023-11-14,1,32.68876896693155
2023-11-14,2,21.688768966931548
2023-11-14,3,12.688768966931548
2023-11-14,4,10.688768966931548
2023-11-14,5,10.688768966931548
2023-11-14,6,11.688768966931548
2023-11-14,7,12.688768966931548
2023-11-14,8,19.688768966931548
2023-11-14,9,28.688768966931548
2023-11-14,10,38.68876896693155
2023-11-14,11,23.688768966931548
2023-11-14,12,24.688768966931548
2023-11-14,13,37.68876896693155
2023-11-14,14,19.688768966931548
2023-11-14,15,19.688768966931548
2023-11-14,16,45.68876896693155
2023-11-14,17,53.68876896693155
2023-11-14,18,49.68876896693155
2023-11-14,19,30.688768966931548
2023-11-14,20,31.688768966931548
2023-11-14,21,40.68876896693155
2023-11-14,22,44.68876896693155
2023-11-14,23,43.68876896693155
2023-11-14,24,25.688768966931548
2023-11-15,1,20.556664332710966
2023-11-15,2,15.556664332710966
2023-11-15,3,15.556664332710966
2023-11-15,4,17.556664332710966
2023-11-15,5,19.556664332710966
2023-11-15,6,24.556664332710962
2023-11-15,7,29.556664332710962
2023-11-15,8,40.55666433271096
2023-11-15,9,51.55666433271096
2023-11-15,10,47.55666433271096
2023-11-15,11,69.55666433271097
2023-11-15,12,56.55666433271096
2023-11-15,13,45.55666433271096
2023-11-15,14,55.55666433271096
2023-11-15,15,42.55666433271096
2023-11-15,16,41.55666433271096
2023-11-15,17,43.55666433271096
2023-11-15,18,49.55666433271096
2023-11-15,19,53.55666433271096
2023-11-15,20,70.55666433271097
2023-11-15,21,72.55666433271097
2023-11-15,22,78.55666433271097
2023-11-15,23,52.55666433271096
2023-11-15,24,33.55666433271096
2023-11-16,1,12.146120478870007
2023-11-16,2,8.146120478870007
2023-11-16,3,10.146120478870007
2023-11-16,4,17.14612047887001
2023-11-16,5,16.146120478870007
2023-11-16,6,23.14612047887001
2023-11-16,7,32.14612047887001
2023-11-16,8,32.14612047887001
2023-11-16,9,57.14612047887001
2023-11-16,10,56.14612047887001
2023-11-16,11,50.14612047887001
2023-11-16,12,36.14612047887001
2023-11-16,13,39.14612047887001
2023-11-16,14,33.14612047887001
2023-11-16,15,13.146120478870007
2023-11-16,16,11.146120478870007
2023-11-16,17,14.146120478870007
2023-11-16,18,23.14612047887001
2023-11-16,19,53.14612047887001
2023-11-16,20,64.14612047887
2023-11-16,21,46.14612047887001
2023-11-16,22,21.14612047887001
2023-11-16,23,24.14612047887001
2023-11-16,24,22.14612047887001
2023-11-17,1,41.256159123063235
2023-11-17,2,41.256159123063235
2023-11-17,3,40.256159123063235
2023-11-17,4,19.25615912306323
2023-11-17,5,15.256159123063233
2023-11-17,6,15.256159123063233
2023-11-17,7,23.25615912306323
2023-11-17,8,39.256159123063235
2023-11-17,9,50.256159123063235
2023-11-17,10,39.256159123063235
2023-11-17,11,36.256159123063235
2023-11-17,12,31.256159123063235
2023-11-17,13,45.256159123063235
2023-11-17,14,61.256159123063235
2023-11-17,15,32.256159123063235
2023-11-17,16,26.256159123063235
2023-11-17,17,34.256159123063235
2023-11-17,18,64.25615912306323
2023-11-17,19,52.256159123063235
2023-11-17,20,38.256159123063235
2023-11-17,21,36.256159123063235
2023-11-17,22,34.256159123063235
2023-11-17,23,49.256159123063235
2023-11-17,24,37.256159123063235
2023-11-18,1,35.7944462114272
2023-11-18,2,28.7944462114272
2023-11-18,3,27.7944462114272
2023-11-18,4,26.7944462114272
2023-11-18,5,26.7944462114272
2023-11-18,6,30.7944462114272
2023-11-18,7,29.7944462114272
2023-11-18,8,36.7944462114272
2023-11-18,9,38.7944462114272
2023-11-18,10,35.7944462114272
2023-11-18,11,27.7944462114272
2023-11-18,12,32.7944462114272
2023-11-18,13,40.7944462114272
2023-11-18,14,35.7944462114272
2023-11-18,15,34.7944462114272
2023-11-18,16,33.7944462114272
2023-11-18,17,39.7944462114272
2023-11-18,18,46.7944462114272
2023-11-18,19,59.7944462114272
2023-11-18,20,63.7944462114272
2023-11-18,21,77.7944462114272
2023-11-18,22,68.7944462114272
2023-11-18,23,82.7944462114272
2023-11-18,24,76.7944462114272
2023-11-19,1,52.63562931681355
2023-11-19,2,37.63562931681355
2023-11-19,3,24.635629316813542
2023-11-19,4,40.63562931681355
2023-11-19,5,25.635629316813542
2023-11-19,6,29.635629316813546
2023-11-19,7,34.63562931681355
2023-11-19,8,45.63562931681355
2023-11-19,9,45.63562931681355
2023-11-19,10,45.63562931681355
2023-11-19,11,41.63562931681355
2023-11-19,12,42.63562931681355
2023-11-19,13,47.63562931681355
2023-11-19,14,73.63562931681355
2023-11-19,15,83.63562931681355
2023-11-19,16,71.63562931681355
2023-11-19,17,62.63562931681355
2023-11-19,18,92.63562931681355
2023-11-19,19,54.63562931681355
2023-11-19,20,51.63562931681355
2023-11-19,21,60.63562931681355
2023-11-19,22,84.63562931681355
2023-11-19,23,90.63562931681355
2023-11-19,24,71.63562931681355
2023-11-20,1,47.001103362085786
2023-11-20,2,43.001103362085786
2023-11-20,3,49.001103362085786
2023-11-20,4,50.001103362085786
2023-11-20,5,52.001103362085786
2023-11-20,6,52.001103362085786
2023-11-20,7,47.001103362085786
2023-11-20,8,54.001103362085786
2023-11-20,9,55.001103362085786
2023-11-20,10,53.001103362085786
2023-11-20,11,51.001103362085786
2023-11-20,12,58.001103362085786
2023-11-20,13,43.001103362085786
2023-11-20,14,34.001103362085786
2023-11-20,15,39.001103362085786
2023-11-20,16,36.001103362085786
2023-11-20,17,36.001103362085786
2023-11-20,18,43.001103362085786
2023-11-20,19,62.001103362085786
2023-11-20,20,58.001103362085786
2023-11-20,21,73.00110336208579
2023-11-20,22,83.00110336208579
2023-11-20,23,78.00110336208579
2023-11-20,24,75.00110336208579
2023-11-21,1,46.14402519833604
2023-11-21,2,9.14402519833604
2023-11-21,3,9.14402519833604
2023-11-21,4,11.144025198336042
2023-11-21,5,10.144025198336042
2023-11-21,6,-5.855974801663958
2023-11-21,7,0.1440251983360401
2023-11-21,8,3.14402519833604
2023-11-21,9,13.144025198336042
2023-11-21,10,18.144025198336042
2023-11-21,11,18.144025198336042
2023-11-21,12,14.144025198336042
2023-11-21,13,5.14402519833604
2023-11-21,14,2.14402519833604
2023-11-21,15,10.144025198336042
2023-11-21,16,17.144025198336042
2023-11-21,17,38.14402519833604
2023-11-21,18,52.14402519833604
2023-11-21,19,60.14402519833604
2023-11-21,20,66.14402519833604
2023-11-21,21,60.14402519833604
2023-11-21,22,32.14402519833604
2023-11-21,23,30.144025198336042
2023-11-21,24,12.144025198336042
2023-11-22,1,7.422213479566368
2023-11-22,2,3.422213479566368
2023-11-22,3,4.422213479566368
2023-11-22,4,9.422213479566366
2023-11-22,5,13.422213479566366
2023-11-22,6,8.422213479566368
2023-11-22,7,9.422213479566366
2023-11-22,8,22.422213479566366
2023-11-22,9,28.422213479566366
2023-11-22,10,32.422213479566366
2023-11-22,11,37.422213479566366
2023-11-22,12,49.422213479566366
2023-11-22,13,34.422213479566366
2023-11-22,14,13.422213479566366
2023-11-22,15,10.422213479566366
2023-11-22,16,10.422213479566366
2023-11-22,17,16.422213479566366
2023-11-22,18,36.422213479566366
2023-11-22,19,49.422213479566366
2023-11-22,20,57.422213479566366
2023-11-22,21,52.422213479566366
2023-11-22,22,63.422213479566366
2023-11-22,23,59.422213479566366
2023-11-22,24,58.422213479566366
2023-11-23,1,48.24378739958766
2023-11-23,2,20.24378739958766
2023-11-23,3,13.243787399587658
2023-11-23,4,12.243787399587658
2023-11-23,5,16.24378739958766
2023-11-23,6,29.24378739958766
2023-11-23,7,40.24378739958766
2023-11-23,8,42.24378739958766
2023-11-23,9,62.24378739958766
2023-11-23,10,41.24378739958766
2023-11-23,11,26.24378739958766
2023-11-23,12,46.24378739958766
2023-11-23,13,31.24378739958766
2023-11-23,14,10.243787399587656
2023-11-23,15,17.24378739958766
2023-11-23,16,11.243787399587658
2023-11-23,17,13.243787399587658
2023-11-23,18,24.24378739958766
2023-11-23,19,27.24378739958766
2023-11-23,20,37.24378739958766
2023-11-23,21,64.24378739958766
2023-11-23,22,36.24378739958766
2023-11-23,23,26.24378739958766
